Store,Holidays,Temperature,CPI,Unemployment,Week,Month_Name,Season
4,0,53.63,130.7413793,4.607,10,March,Winter
4,0,59.81,130.8261935,4.607,11,March,Winter
4,0,59.07,130.8966452,4.607,12,March,Winter
4,0,72.63,130.9670968,4.607,13,March,Winter
5,0,39.7,211.6539716,6.566,5,February,Winter
5,1,39.81,211.8004698,6.566,6,February,Winter
5,0,41.14,211.8471283,6.566,7,February,Winter
5,0,46.7,211.8771468,6.566,8,February,Winter
5,0,48.89,211.9071653,6.566,9,March,Winter
5,0,58.5,211.9371839,6.566,10,March,Winter
5,0,55.46,211.770897,6.566,11,March,Winter
5,0,52.47,211.5718925,6.566,12,March,Winter
5,0,63.18,211.372888,6.465,13,April,Spring
5,0,65.19,211.1738835,6.465,14,April,Spring
5,0,65.3,211.0388528,6.465,15,April,Spring
5,0,65.13,210.9891204,6.465,16,April,Spring
5,0,67.53,210.939388,6.465,17,April,Spring
5,0,71.53,210.8896556,6.465,18,May,Spring
5,0,74.79,210.8872772,6.465,19,May,Spring
5,0,75.2,211.169023,6.465,20,May,Spring
5,0,79.81,211.4507688,6.465,21,May,Spring
5,0,79.54,211.7325146,6.465,22,June,Spring
5,0,80.7,212.0142605,6.465,23,June,Spring
5,0,83.91,212.0119769,6.465,24,June,Spring
5,0,83.72,211.8960815,6.465,25,June,Spring
5,0,81.25,211.7801861,6.496,26,July,Summer
5,0,81.14,211.6642907,6.496,27,July,Summer
5,0,83.98,211.6561123,6.496,28,July,Summer
5,0,83.66,211.7915565,6.496,29,July,Summer
5,0,82.46,211.9270006,6.496,30,July,Summer
5,0,86.1,212.0624447,6.496,31,August,Summer
5,0,87.41,212.1978889,6.496,32,August,Summer
5,0,87.71,212.1608984,6.496,33,August,Summer
5,0,87.05,212.123908,6.496,34,August,Summer
5,0,84.06,212.0869176,6.496,35,September,Summer
5,1,79.86,212.0499271,6.496,36,September,Summer
5,0,82.28,212.0769346,6.496,37,September,Summer
5,0,78.53,212.1519404,6.496,38,September,Summer
5,0,71.1,212.2269463,6.768,39,October,Fall
5,0,64.99,212.3019522,6.768,40,October,Fall
5,0,68.11,212.3691867,6.768,41,October,Fall
5,0,70.96,212.4169928,6.768,42,October,Fall
5,0,70.58,212.464799,6.768,43,October,Fall
5,0,58.88,212.5126051,6.768,44,November,Fall
5,0,62.37,212.5604113,6.768,45,November,Fall
5,0,52.52,212.445487,6.768,46,November,Fall
5,1,66.15,212.303441,6.768,47,November,Fall
5,0,51.31,212.1613951,6.768,48,December,Fall
5,0,48.27,212.0193491,6.768,49,December,Fall
5,0,51.61,211.9580815,6.768,50,December,Fall
5,0,55.01,211.9573978,6.768,51,December,Fall
5,1,49.79,211.9567142,6.768,52,December,Fall
5,0,48.3,211.9560305,6.634,1,January,Winter
5,0,37.74,212.008514,6.634,2,January,Winter
5,0,45.41,212.3800012,6.634,3,January,Winter
5,0,44.5,212.7514884,6.634,4,January,Winter
5,0,41.67,213.1229755,6.634,5,February,Winter
5,1,38.25,213.4944627,6.634,6,February,Winter
5,0,58.83,213.8068304,6.634,7,February,Winter
5,0,63.35,214.0955503,6.634,8,February,Winter
5,0,60.35,214.3842702,6.634,9,March,Winter
5,0,55.74,214.6729901,6.634,10,March,Winter
5,0,64.31,214.9257339,6.634,11,March,Winter
5,0,70.71,215.1640872,6.634,12,March,Winter
5,0,61.5,215.4024406,6.489,13,April,Spring
5,0,69.64,215.6407939,6.489,14,April,Spring
5,0,72.02,215.8592673,6.489,15,April,Spring
5,0,74.34,216.0280407,6.489,16,April,Spring
5,0,74.75,216.1968142,6.489,17,April,Spring
5,0,66.27,216.3655877,6.489,18,May,Spring
5,0,77.38,216.5343611,6.489,19,May,Spring
5,0,71.37,216.3023847,6.489,20,May,Spring
5,0,80.14,216.0704083,6.489,21,May,Spring
5,0,83.81,215.8384319,6.489,22,June,Spring
5,0,83.61,215.6064555,6.489,23,June,Spring
5,0,86.84,215.560463,6.489,24,June,Spring
5,0,84.76,215.6539583,6.489,25,June,Spring
5,0,85.81,215.7474537,6.529,26,July,Summer
5,0,86.64,215.8409491,6.529,27,July,Summer
5,0,88.64,215.9250696,6.529,28,July,Summer
5,0,86.97,215.985753,6.529,29,July,Summer
5,0,89.42,216.0464364,6.529,30,July,Summer
5,0,91.07,216.1071198,6.529,31,August,Summer
5,0,90.16,216.1678032,6.529,32,August,Summer
5,0,89.35,216.2311855,6.529,33,August,Summer
5,0,89.18,216.2950176,6.529,34,August,Summer
5,0,90.38,216.3588498,6.529,35,September,Summer
5,1,79.04,216.4226819,6.529,36,September,Summer
5,0,83.55,216.6033083,6.529,37,September,Summer
5,0,78.01,216.9396605,6.529,38,September,Summer
5,0,81.16,217.2760127,6.529,39,September,Summer
5,0,71.64,217.6123648,6.3,40,October,Fall
5,0,72.36,217.9237458,6.3,41,October,Fall
5,0,66.9,218.0852999,6.3,42,October,Fall
5,0,69.27,218.2468539,6.3,43,October,Fall
5,0,56.71,218.408408,6.3,44,November,Fall
5,0,60.71,218.5699621,6.3,45,November,Fall
5,0,64.33,218.793912,6.3,46,November,Fall
5,1,61.93,219.0428204,6.3,47,November,Fall
5,0,51.14,219.2917287,6.3,48,December,Fall
5,0,44.12,219.540637,6.3,49,December,Fall
5,0,54.42,219.7596266,6.3,50,December,Fall
5,0,50.33,219.9387246,6.3,51,December,Fall
5,1,45.62,220.1178226,6.3,52,December,Fall
5,0,50.21,220.2969205,5.943,1,January,Winter
5,0,48.86,220.4760185,5.943,2,January,Winter
5,0,54.65,220.5694104,5.943,3,January,Winter
5,0,54.63,220.6628023,5.943,4,January,Winter
5,0,57.35,220.7561941,5.943,5,February,Winter
5,1,48.57,220.849586,5.943,6,February,Winter
5,0,48.25,221.0106341,5.943,7,February,Winter
5,0,57.75,221.2224243,5.943,8,February,Winter
5,0,60.66,221.4342146,5.943,9,March,Winter
5,0,57.69,221.6460048,5.943,10,March,Winter
5,0,63.55,221.7989713,5.943,11,March,Winter
5,0,64.44,221.8735063,5.943,12,March,Winter
5,0,67.76,221.9480412,5.943,13,March,Winter
5,0,70.4,222.0225762,5.801,14,April,Spring
5,0,70.56,222.0971111,5.801,15,April,Spring
5,0,67.33,222.1512315,5.801,16,April,Spring
5,0,68.96,222.2053519,5.801,17,April,Spring
5,0,77.1,222.2594722,5.801,18,May,Spring
5,0,73.45,222.3135926,5.801,19,May,Spring
5,0,70.45,222.330443,5.801,20,May,Spring
5,0,78.23,222.3323853,5.801,21,May,Spring
5,0,79.72,222.3343277,5.801,22,June,Spring
5,0,81.02,222.33627,5.801,23,June,Spring
5,0,81.64,222.3492901,5.801,24,June,Spring
5,0,80.57,222.3900046,5.801,25,June,Spring
5,0,87.08,222.4307191,5.801,26,June,Spring
5,0,82.35,222.4714336,5.603,27,July,Summer
5,0,80.78,222.5121481,5.603,28,July,Summer
5,0,81.05,222.5209358,5.603,29,July,Summer
5,0,85.06,222.5297234,5.603,30,July,Summer
5,0,86.91,222.5385111,5.603,31,August,Summer
5,0,86.96,222.5472987,5.603,32,August,Summer
5,0,87.52,222.6276753,5.603,33,August,Summer
5,0,79.45,222.7617437,5.603,34,August,Summer
5,0,84.25,222.8958121,5.603,35,August,Summer
5,1,86.3,223.0298805,5.603,36,September,Summer
5,0,76.65,223.1734167,5.603,37,September,Summer
5,0,71.09,223.3737593,5.603,38,September,Summer
5,0,78.33,223.5741019,5.603,39,September,Summer
5,0,71.17,223.7744444,5.422,40,October,Fall
5,0,66.24,223.974787,5.422,41,October,Fall
5,0,69.17,224.0192873,5.422,42,October,Fall
5,0,71.7,224.0378139,5.422,43,October,Fall
6,0,40.43,212.6223518,7.259,5,February,Winter
6,1,40.57,212.7700425,7.259,6,February,Winter
6,0,43.58,212.8161546,7.259,7,February,Winter
6,0,47.1,212.845337,7.259,8,February,Winter
6,0,49.63,212.8745193,7.259,9,March,Winter
6,0,58.82,212.9037017,7.259,10,March,Winter
6,0,56.55,212.7351935,7.259,11,March,Winter
6,0,53.74,212.533737,7.259,12,March,Winter
6,0,64.94,212.3322805,7.092,13,April,Spring
6,0,66.15,212.1308239,7.092,14,April,Spring
6,0,65.68,211.9942765,7.092,15,April,Spring
6,0,64.11,211.9442745,7.092,16,April,Spring
6,0,68.91,211.8942725,7.092,17,April,Spring
6,0,73.68,211.8442706,7.092,18,May,Spring
6,0,74.95,211.8421769,7.092,19,May,Spring
6,0,74.8,212.1275324,7.092,20,May,Spring
6,0,78.89,212.412888,7.092,21,May,Spring
6,0,79.44,212.6982436,7.092,22,June,Spring
6,0,81.81,212.9835992,7.092,23,June,Spring
6,0,83.89,212.9813843,7.092,24,June,Spring
6,0,84.2,212.8641412,7.092,25,June,Spring
6,0,80.34,212.746898,6.973,26,July,Summer
6,0,80.93,212.6296549,6.973,27,July,Summer
6,0,83.75,212.6212163,6.973,28,July,Summer
6,0,83.9,212.7578505,6.973,29,July,Summer
6,0,81.37,212.8944846,6.973,30,July,Summer
6,0,86.61,213.0311188,6.973,31,August,Summer
6,0,86.83,213.1677529,6.973,32,August,Summer
6,0,87.36,213.1291427,6.973,33,August,Summer
6,0,85.71,213.0905324,6.973,34,August,Summer
6,0,82.15,213.0519222,6.973,35,September,Summer
6,1,78.78,213.013312,6.973,36,September,Summer
6,0,81.78,213.0398643,6.973,37,September,Summer
6,0,76.49,213.1152886,6.973,38,September,Summer
6,0,70.69,213.1907129,7.007,39,October,Fall
6,0,65.21,213.2661373,7.007,40,October,Fall
6,0,68.93,213.3337977,7.007,41,October,Fall
6,0,70.97,213.3820486,7.007,42,October,Fall
6,0,70.39,213.4302994,7.007,43,October,Fall
6,0,59.9,213.4785503,7.007,44,November,Fall
6,0,62.11,213.5268011,7.007,45,November,Fall
6,0,52.99,213.4107412,7.007,46,November,Fall
6,1,65.79,213.2672961,7.007,47,November,Fall
6,0,52.3,213.123851,7.007,48,December,Fall
6,0,48.46,212.9804059,7.007,49,December,Fall
6,0,52.24,212.918049,7.007,50,December,Fall
6,0,55.07,212.9165082,7.007,51,December,Fall
6,1,49.14,212.9149674,7.007,52,December,Fall
6,0,47.78,212.9134266,6.858,1,January,Winter
6,0,38.37,212.9655882,6.858,2,January,Winter
6,0,46.2,213.3399647,6.858,3,January,Winter
6,0,44.98,213.7143412,6.858,4,January,Winter
6,0,40.59,214.0887176,6.858,5,February,Winter
6,1,39.38,214.4630941,6.858,6,February,Winter
6,0,59.61,214.7775231,6.858,7,February,Winter
6,0,62.86,215.0679731,6.858,8,February,Winter
6,0,60.45,215.3584231,6.858,9,March,Winter
6,0,57.71,215.6488731,6.858,10,March,Winter
6,0,65.07,215.9035078,6.858,11,March,Winter
6,0,70.83,216.1438163,6.858,12,March,Winter
6,0,62.25,216.3841249,6.855,13,April,Spring
6,0,70.35,216.6244334,6.855,14,April,Spring
6,0,73.17,216.8446627,6.855,15,April,Spring
6,0,74.24,217.0146941,6.855,16,April,Spring
6,0,75.27,217.1847255,6.855,17,April,Spring
6,0,65.42,217.3547569,6.855,18,May,Spring
6,0,76.95,217.5247882,6.855,19,May,Spring
6,0,72.01,217.2896095,6.855,20,May,Spring
6,0,80.83,217.0544307,6.855,21,May,Spring
6,0,84.01,216.819252,6.855,22,June,Spring
6,0,84.49,216.5840732,6.855,23,June,Spring
6,0,87.08,216.5371616,6.855,24,June,Spring
6,0,85.51,216.6314502,6.855,25,June,Spring
6,0,87.0,216.7257388,6.925,26,July,Summer
6,0,88.36,216.8200275,6.925,27,July,Summer
6,0,88.93,216.9044732,6.925,28,July,Summer
6,0,88.06,216.964312,6.925,29,July,Summer
6,0,90.22,217.0241507,6.925,30,July,Summer
6,0,91.46,217.0839894,6.925,31,August,Summer
6,0,90.49,217.1438281,6.925,32,August,Summer
6,0,89.26,217.2069662,6.925,33,August,Summer
6,0,90.07,217.2706543,6.925,34,August,Summer
6,0,91.22,217.3343423,6.925,35,September,Summer
6,1,80.21,217.3980304,6.925,36,September,Summer
6,0,84.94,217.5797506,6.925,37,September,Summer
6,0,78.49,217.9188471,6.925,38,September,Summer
6,0,82.51,218.2579435,6.925,39,September,Summer
6,0,74.1,218.59704,6.551,40,October,Fall
6,0,71.24,218.9109844,6.551,41,October,Fall
6,0,68.53,219.0740167,6.551,42,October,Fall
6,0,69.51,219.237049,6.551,43,October,Fall
6,0,58.54,219.4000812,6.551,44,November,Fall
6,0,61.33,219.5631135,6.551,45,November,Fall
6,0,63.89,219.7897137,6.551,46,November,Fall
6,1,62.78,220.0417412,6.551,47,November,Fall
6,0,51.18,220.2937686,6.551,48,December,Fall
6,0,43.64,220.5457961,6.551,49,December,Fall
6,0,53.27,220.7671856,6.551,50,December,Fall
6,0,49.45,220.9477245,6.551,51,December,Fall
6,1,46.8,221.1282634,6.551,52,December,Fall
6,0,50.82,221.3088023,6.132,1,January,Winter
6,0,48.33,221.4893412,6.132,2,January,Winter
6,0,55.37,221.5831306,6.132,3,January,Winter
6,0,53.95,221.6769199,6.132,4,January,Winter
6,0,57.45,221.7707093,6.132,5,February,Winter
6,1,48.58,221.8644987,6.132,6,February,Winter
6,0,49.03,222.026359,6.132,7,February,Winter
6,0,59.17,222.2392726,6.132,8,February,Winter
6,0,60.32,222.4521862,6.132,9,March,Winter
6,0,57.89,222.6650998,6.132,10,March,Winter
6,0,62.8,222.8186603,6.132,11,March,Winter
6,0,63.71,222.8930835,6.132,12,March,Winter
6,0,67.91,222.9675066,6.132,13,March,Winter
6,0,71.6,223.0419298,5.964,14,April,Spring
6,0,71.29,223.1163529,5.964,15,April,Spring
6,0,68.64,223.17092,5.964,16,April,Spring
6,0,71.5,223.2254871,5.964,17,April,Spring
6,0,77.66,223.2800541,5.964,18,May,Spring
6,0,72.66,223.3346212,5.964,19,May,Spring
6,0,70.5,223.3511928,5.964,20,May,Spring
6,0,78.47,223.3525662,5.964,21,May,Spring
6,0,80.39,223.3539397,5.964,22,June,Spring
6,0,80.5,223.3553131,5.964,23,June,Spring
6,0,82.1,223.3680933,5.964,24,June,Spring
6,0,81.2,223.4093906,5.964,25,June,Spring
6,0,87.35,223.4506878,5.964,26,June,Spring
6,0,82.95,223.4919851,5.668,27,July,Summer
6,0,80.27,223.5332824,5.668,28,July,Summer
6,0,81.57,223.5424501,5.668,29,July,Summer
6,0,85.78,223.5516178,5.668,30,July,Summer
6,0,87.55,223.5607856,5.668,31,August,Summer
6,0,87.04,223.5699533,5.668,32,August,Summer
6,0,87.53,223.6510224,5.668,33,August,Summer
6,0,79.03,223.7860175,5.668,34,August,Summer
6,0,83.58,223.9210125,5.668,35,August,Summer
6,1,86.33,224.0560076,5.668,36,September,Summer
6,0,76.41,224.2004678,5.668,37,September,Summer
6,0,70.81,224.4017192,5.668,38,September,Summer
6,0,77.82,224.6029706,5.668,39,September,Summer
6,0,70.84,224.804222,5.329,40,October,Fall
6,0,65.43,225.0054733,5.329,41,October,Fall
6,0,69.68,225.0501013,5.329,42,October,Fall
6,0,72.34,225.0686254,5.329,43,October,Fall
7,0,10.53,189.3816974,9.014,5,February,Winter
7,1,25.9,189.4642725,9.014,6,February,Winter
7,0,27.28,189.5340998,9.014,7,February,Winter
7,0,24.91,189.6018023,9.014,8,February,Winter
7,0,35.86,189.6695049,9.014,9,March,Winter
7,0,27.25,189.7372075,9.014,10,March,Winter
7,0,29.04,189.734262,9.014,11,March,Winter
7,0,23.33,189.7195417,9.014,12,March,Winter
7,0,38.26,189.7048215,8.963,13,April,Spring
7,0,33.79,189.6901012,8.963,14,April,Spring
7,0,41.89,189.6628845,8.963,15,April,Spring
7,0,43.07,189.6190057,8.963,16,April,Spring
7,0,38.99,189.575127,8.963,17,April,Spring
7,0,40.07,189.5312483,8.963,18,May,Spring
7,0,41.41,189.4904116,8.963,19,May,Spring
7,0,46.6,189.467827,8.963,20,May,Spring
7,0,54.24,189.4452425,8.963,21,May,Spring
7,0,53.63,189.422658,8.963,22,June,Spring
7,0,63.59,189.4000734,8.963,23,June,Spring
7,0,52.7,189.4185259,8.963,24,June,Spring
7,0,59.94,189.4533931,8.963,25,June,Spring
7,0,61.31,189.4882603,9.017,26,July,Summer
7,0,58.0,189.5231276,9.017,27,July,Summer
7,0,62.19,189.6125456,9.017,28,July,Summer
7,0,64.64,189.774698,9.017,29,July,Summer
7,0,66.07,189.9368504,9.017,30,July,Summer
7,0,61.7,190.0990028,9.017,31,August,Summer
7,0,60.13,190.2611552,9.017,32,August,Summer
7,0,59.59,190.2948237,9.017,33,August,Summer
7,0,57.57,190.3284922,9.017,34,August,Summer
7,0,49.84,190.3621607,9.017,35,September,Summer
7,1,48.5,190.3958293,9.017,36,September,Summer
7,0,48.56,190.4688287,9.017,37,September,Summer
7,0,47.55,190.5713264,9.017,38,September,Summer
7,0,49.99,190.6738241,9.137,39,October,Fall
7,0,44.13,190.7763218,9.137,40,October,Fall
7,0,35.86,190.8623087,9.137,41,October,Fall
7,0,36.84,190.9070184,9.137,42,October,Fall
7,0,34.78,190.951728,9.137,43,October,Fall
7,0,49.44,190.9964377,9.137,44,November,Fall
7,0,22.12,191.0411474,9.137,45,November,Fall
7,0,25.56,191.0312172,9.137,46,November,Fall
7,1,17.95,191.0121805,9.137,47,November,Fall
7,0,21.88,190.9931437,9.137,48,December,Fall
7,0,24.24,190.9741069,9.137,49,December,Fall
7,0,20.74,191.0303376,9.137,50,December,Fall
7,0,26.04,191.1430189,9.137,51,December,Fall
7,1,13.76,191.2557002,9.137,52,December,Fall
7,0,10.09,191.3683815,8.818,1,January,Winter
7,0,11.32,191.4784939,8.818,2,January,Winter
7,0,25.4,191.5731924,8.818,3,January,Winter
7,0,10.11,191.667891,8.818,4,January,Winter
7,1,10.24,191.8572881,8.818,6,February,Winter
7,0,17.3,191.9178331,8.818,7,February,Winter
7,0,17.46,191.9647167,8.818,8,February,Winter
7,0,21.84,192.0116004,8.818,9,March,Winter
7,0,20.7,192.058484,8.818,10,March,Winter
7,0,27.69,192.1237981,8.818,11,March,Winter
7,0,25.69,192.1964844,8.818,12,March,Winter
7,0,24.83,192.2691707,8.595,13,April,Spring
7,0,30.64,192.3418571,8.595,14,April,Spring
7,0,27.79,192.4225954,8.595,15,April,Spring
7,0,31.84,192.5234638,8.595,16,April,Spring
7,0,26.79,192.6243322,8.595,17,April,Spring
7,0,26.54,192.7252006,8.595,18,May,Spring
7,0,36.61,192.826069,8.595,19,May,Spring
7,0,36.16,192.831317,8.595,20,May,Spring
7,0,37.51,192.8365651,8.595,21,May,Spring
7,0,45.77,192.8418131,8.595,22,June,Spring
7,0,53.3,192.8470612,8.595,23,June,Spring
7,0,48.79,192.9034759,8.595,24,June,Spring
7,0,46.85,192.9982655,8.595,25,June,Spring
7,0,58.54,193.0930552,8.622,26,July,Summer
7,0,59.08,193.1878448,8.622,27,July,Summer
7,0,54.37,193.3125484,8.622,28,July,Summer
7,0,56.22,193.5120367,8.622,29,July,Summer
7,0,56.66,193.711525,8.622,30,July,Summer
7,0,55.91,193.9110133,8.622,31,August,Summer
7,0,54.56,194.1105017,8.622,32,August,Summer
7,0,56.06,194.2500634,8.622,33,August,Summer
7,0,57.6,194.3796374,8.622,34,August,Summer
7,0,53.4,194.5092113,8.622,35,September,Summer
7,1,45.61,194.6387853,8.622,36,September,Summer
7,0,43.67,194.7419707,8.622,37,September,Summer
7,0,43.67,194.8099713,8.622,38,September,Summer
7,0,47.34,194.8779718,8.622,39,September,Summer
7,0,40.65,194.9459724,8.513,40,October,Fall
7,0,32.65,195.0261012,8.513,41,October,Fall
7,0,37.49,195.1789994,8.513,42,October,Fall
7,0,28.82,195.3318977,8.513,43,October,Fall
7,0,23.41,195.4847959,8.513,44,November,Fall
7,0,19.53,195.6376941,8.513,45,November,Fall
7,0,29.53,195.7184713,8.513,46,November,Fall
7,1,27.6,195.7704,8.513,47,November,Fall
7,0,20.38,195.8223287,8.513,48,December,Fall
7,0,11.17,195.8742575,8.513,49,December,Fall
7,0,15.2,195.9841685,8.513,50,December,Fall
7,0,12.19,196.1713893,8.513,51,December,Fall
7,1,15.56,196.3586101,8.513,52,December,Fall
7,0,18.67,196.5458309,8.256,1,January,Winter
7,0,7.46,196.7330517,8.256,2,January,Winter
7,0,27.41,196.7796652,8.256,3,January,Winter
7,0,26.9,196.8262786,8.256,4,January,Winter
7,0,22.2,196.8728921,8.256,5,February,Winter
7,1,18.79,196.9195056,8.256,6,February,Winter
7,0,27.03,196.9432711,8.256,7,February,Winter
7,0,24.41,196.9499007,8.256,8,February,Winter
7,0,21.64,196.9565303,8.256,9,March,Winter
7,0,30.1,196.9631599,8.256,10,March,Winter
7,0,37.29,197.0457208,8.256,11,March,Winter
7,0,35.06,197.2295234,8.256,12,March,Winter
7,0,44.99,197.4133259,8.256,13,March,Winter
7,0,44.29,197.5971285,8.09,14,April,Spring
7,0,41.43,197.780931,8.09,15,April,Spring
7,0,39.3,197.7227385,8.09,16,April,Spring
7,0,51.49,197.664546,8.09,17,April,Spring
7,0,45.38,197.6063534,8.09,18,May,Spring
7,0,48.54,197.5481609,8.09,19,May,Spring
7,0,49.41,197.5553137,8.09,20,May,Spring
7,0,50.6,197.5886046,8.09,21,May,Spring
7,0,55.06,197.6218954,8.09,22,June,Spring
7,0,63.07,197.6551863,8.09,23,June,Spring
7,0,59.33,197.692292,8.09,24,June,Spring
7,0,63.69,197.7389345,8.09,25,June,Spring
7,0,68.84,197.785577,8.09,26,June,Spring
7,0,64.67,197.8322195,7.872,27,July,Summer
7,0,64.21,197.8788621,7.872,28,July,Summer
7,0,62.87,197.9290378,7.872,29,July,Summer
7,0,64.6,197.9792136,7.872,30,July,Summer
7,0,61.83,198.0293893,7.872,31,August,Summer
7,0,63.41,198.0795651,7.872,32,August,Summer
7,0,59.66,198.1001057,7.872,33,August,Summer
7,0,59.27,198.0984199,7.872,34,August,Summer
7,0,60.46,198.0967341,7.872,35,August,Summer
7,1,57.84,198.0950484,7.872,36,September,Summer
7,0,53.66,198.1267184,7.872,37,September,Summer
7,0,51.77,198.358523,7.872,38,September,Summer
7,0,50.64,198.5903276,7.872,39,September,Summer
7,0,48.43,198.8221322,7.557,40,October,Fall
7,0,41.43,199.0539368,7.557,41,October,Fall
7,0,43.01,199.1481963,7.557,42,October,Fall
7,0,42.53,199.2195317,7.557,43,October,Fall
8,0,34.14,214.4714512,6.299,5,February,Winter
8,1,33.34,214.6214189,6.299,6,February,Winter
8,0,39.1,214.6664878,6.299,7,February,Winter
8,0,37.91,214.6940735,6.299,8,February,Winter
8,0,45.64,214.7216592,6.299,9,March,Winter
8,0,49.76,214.7492449,6.299,10,March,Winter
8,0,47.26,214.5764954,6.299,11,March,Winter
8,0,46.51,214.3703567,6.299,12,March,Winter
8,0,60.18,214.164218,6.29,13,April,Spring
8,0,59.25,213.9580793,6.29,14,April,Spring
8,0,62.66,213.8186357,6.29,15,April,Spring
8,0,56.1,213.768119,6.29,16,April,Spring
8,0,61.01,213.7176024,6.29,17,April,Spring
8,0,62.68,213.6670857,6.29,18,May,Spring
8,0,61.35,213.6655355,6.29,19,May,Spring
8,0,66.03,213.9577839,6.29,20,May,Spring
8,0,74.71,214.2500323,6.29,21,May,Spring
8,0,75.71,214.5422806,6.29,22,June,Spring
8,0,82.21,214.834529,6.29,23,June,Spring
8,0,78.79,214.8324452,6.29,24,June,Spring
8,0,81.78,214.7126286,6.29,25,June,Spring
8,0,74.78,214.5928119,6.315,26,July,Summer
8,0,72.49,214.4729952,6.315,27,July,Summer
8,0,77.49,214.4640599,6.315,28,July,Summer
8,0,78.29,214.6029664,6.315,29,July,Summer
8,0,76.02,214.7418728,6.315,30,July,Summer
8,0,80.37,214.8807793,6.315,31,August,Summer
8,0,80.11,215.0196857,6.315,32,August,Summer
